"product","categoria","idGuest","convidado","total"
"nerdcast","NerdCast",1212126341,"Marcos Castro",1
"nerdcast","NerdCast",1212141628,"Marianna Soter",1
"nerdcast","NerdCast",1212131200,"Maurício Linhares",1
"nerdcast","NerdCast",1212141445,"Meg",1
"nerdcast","NerdCast",1212140883,"Michel Arouca",1
"nerdcast","NerdCast",1212138711,"Milhem Cortaz",1
"nerdcast","NerdCast",1212140216,"Monark",1
"nerdcast","NerdCast",1212126499,"Muniz Neto",1
"nerdcast","NerdCast",1212141830,"Márcia Jamille",1
"nerdcast","NerdCast",1212138681,"Naka Morrison",1
"nerdcast","NerdCast",1212133328,"Nathalia Arcuri",1
"nerdcast","NerdCast",1212135106,"Natália Freitas",1
"nerdcast","NerdCast",1212141944,"Neide Barros",1
"nerdcast","NerdCast",1212138672,"Nelson Machado",1
"nerdcast","NerdCast",1212127967,"Nilce Moretto",1
"nerdcast","NerdCast",1212126238,"Nuno",1
"nerdcast","NerdCast",1212126598,"Paloma",1
"nerdcast","NerdCast",1212141465,"Pamela Lopes",1
"nerdcast","NerdCast",1212141259,"Pamela Tertuliano",1
"nerdcast","NerdCast",1212141596,"Patife",1
"nerdcast","NerdCast",1212138696,"Patrícia",1
"nerdcast","NerdCast",1212139440,"Patrícia Mafra",1
"nerdcast","NerdCast",1212135137,"Paul H. Paulino",1
"nerdcast","NerdCast",1212141588,"Paulo Cuenca",1
"nerdcast","NerdCast",1212142269,"Paulo Tiefenthaler",1
"nerdcast","NerdCast",1212142124,"Pedro Medeiros",1
"nerdcast","NerdCast",1212142602,"Pedro Pallotta",1
"nerdcast","NerdCast",1212125498,"Pierre Schurmann",1
"nerdcast","NerdCast",1212123578,"Rafael Poggi",1
"nerdcast","NerdCast",1212140190,"Rafael Silveira",1
"nerdcast","NerdCast",1212141261,"Rafael de Pinho",1
"nerdcast","NerdCast",4307,"Raphael Draccon",1
"nerdcast","NerdCast",1212140285,"Reinaldo José Lopes",1
"nerdcast","NerdCast",1212134651,"Renata Primavera",1
"nerdcast","NerdCast",1212138902,"Ricardo Biriba",1
"nerdcast","NerdCast",1212137166,"Roberta Arcoverde",1
"nerdcast","NerdCast",1212137416,"Roberto Sadovski",1
"nerdcast","NerdCast",1212126816,"Romero Britto",1
"nerdcast","NerdCast",1212140812,"Ronald Kyrmse",1
"nerdcast","NerdCast",1212138688,"Rossana Modolin",1
"nerdcast","NerdCast",1212140867,"Sarkis Semerdjian",1
"nerdcast","NerdCast",1212141157,"Schaeppi",1
"nerdcast","NerdCast",1212141156,"Takeshi",1
"nerdcast","NerdCast",1212137415,"Talita Ribeiro",1
"nerdcast","NerdCast",1212141330,"Tayná Garcia",1
"nerdcast","NerdCast",1212141618,"Thalita Lefer",1
"nerdcast","NerdCast",1212142126,"Thaís Weiller",1
"nerdcast","NerdCast",1212142118,"Thedy Corrêa",1
"nerdcast","NerdCast",1212139148,"Thiago Fini",1
"nerdcast","NerdCast",1212142845,"Thiago Gonçalves",1
"nerdcast","NerdCast",1212140192,"Tito Ferrara",1
"nerdcast","NerdCast",1212139352,"Toboco",1
"nerdcast","NerdCast",1212140217,"Vinícios Duarte",1
"nerdcast","NerdCast",1212128627,"Virgílio Virga",1
"nerdcast","NerdCast",1212141523,"Ynaê Lopes dos Santos",1
"nerdcast","NerdCast",1212126239,"Yuri Fang",1
"nerdcast","NerdCast",1212139149,"Zé Cruz",1
"nerdlab","NerdLab",1212138289,"Aline Carvalho",1
"nerdlab","NerdLab",1212122862,"Atila",1
"nerdlab","NerdLab",1212138353,"Carlos Candido",1
"nerdlab","NerdLab",1212138348,"Luciano Reis",1
"nerdlab","NerdLab",1212138352,"Luisnei Martini",1
"nerdlab","NerdLab",1212138351,"Mau Maker",1
"nerdlab","NerdLab",1212138349,"Ricardo Cappra",1
"nerdlab","NerdLab",1212138350,"Rita Wuu",1
"nerdlab","NerdLab",1212138354,"Sylvia Anjos",1
"nerdtech","NerdTech",1212130385,"Paulo Silveira",75
"nerdtech","NerdTech",1212131200,"Maurício Linhares",64
"nerdtech","NerdTech",1212137166,"Roberta Arcoverde",34
"nerdtech","NerdTech",1212130386,"Sérgio Lopes",12
"nerdtech","NerdTech",1212141781,"Mario Souto",11
"nerdtech","NerdTech",1212137796,"André Breves",8
"nerdtech","NerdTech",1212122862,"Atila",7
"nerdtech","NerdTech",1212133869,"Guilherme Silveira",5
"nerdtech","NerdTech",1212141391,"André Fatala",1
